agent_a,agent_b,game,agent,opponent,seat,score,captures,net_captures,capture_points,control_points,passes,pass_rate,chosen_move1,chosen_move2,chosen_mobilize,chosen_capture,chosen_swap,exposed_move1,exposed_move2,exposed_mobilize,exposed_capture,exposed_swap,game_final_pass_streak,game_deadlocked
rule,greedy,13,rule,greedy,first,87,13,0,39,48,0,0.000000,11,9,7,13,10,36,15,34,16,16,0,False
rule,greedy,13,greedy,rule,second,18,6,0,18,0,0,0.000000,17,12,9,6,6,36,16,33,8,12,0,False
rule,greedy,14,rule,greedy,first,71,9,1,27,44,0,0.000000,18,12,5,9,6,37,14,28,12,16,0,False
rule,greedy,14,greedy,rule,second,33,10,2,30,3,0,0.000000,8,11,12,10,9,38,15,31,13,17,0,False
rule,greedy,15,rule,greedy,first,77,10,0,30,47,0,0.000000,14,10,8,10,8,36,14,39,12,8,0,False
rule,greedy,15,greedy,rule,second,31,9,0,27,4,0,0.000000,12,13,8,9,8,39,15,40,11,10,0,False
rule,greedy,16,rule,greedy,first,79,10,0,30,49,0,0.000000,18,8,5,10,9,38,14,31,10,13,0,False
rule,greedy,16,greedy,rule,second,27,9,0,27,0,0,0.000000,9,16,12,9,4,38,18,31,11,11,0,False
rule,greedy,17,rule,greedy,first,8,2,0,6,2,44,0.880000,2,0,2,2,0,2,0,3,50,50,88,True
rule,greedy,17,greedy,rule,second,7,2,0,6,1,44,0.880000,2,1,1,2,0,2,1,1,50,50,88,True
rule,greedy,18,rule,greedy,first,73,8,1,24,49,0,0.000000,11,10,10,8,11,37,15,37,10,13,0,False
rule,greedy,18,greedy,rule,second,33,11,0,33,0,0,0.000000,15,12,7,11,5,38,15,35,14,6,0,False
rule,greedy,19,rule,greedy,first,82,13,0,39,43,0,0.000000,14,10,6,13,7,41,23,32,15,8,0,False
rule,greedy,19,greedy,rule,second,19,4,0,12,7,0,0.000000,13,13,11,4,9,42,24,35,8,10,0,False
rule,greedy,20,rule,greedy,first,83,12,0,36,47,0,0.000000,13,9,8,12,8,37,19,40,14,11,0,False
rule,greedy,20,greedy,rule,second,15,5,1,15,0,0,0.000000,14,13,10,5,8,39,20,38,8,11,0,False
rule,greedy,21,rule,greedy,first,66,7,1,21,45,0,0.000000,15,9,9,7,10,33,22,28,10,13,0,False
rule,greedy,21,greedy,rule,second,39,12,0,36,3,0,0.000000,11,12,9,12,6,36,23,28,14,8,0,False
rule,greedy,22,rule,greedy,first,85,12,0,36,49,0,0.000000,14,8,9,12,7,32,17,37,13,11,0,False
rule,greedy,22,greedy,rule,second,26,8,0,24,2,0,0.000000,11,13,9,8,9,34,22,36,12,10,0,False
rule,greedy,23,rule,greedy,first,76,11,1,33,43,0,0.000000,13,12,7,11,7,38,17,34,13,11,0,False
rule,greedy,23,greedy,rule,second,34,9,2,27,7,0,0.000000,16,9,7,9,9,39,13,34,14,12,0,False
rule,greedy,24,rule,greedy,first,69,9,0,27,42,0,0.000000,16,11,7,9,7,39,24,24,10,13,0,False
rule,greedy,24,greedy,rule,second,35,10,1,30,5,0,0.000000,10,9,12,10,9,38,19,28,11,16,0,False
rule,greedy,25,rule,greedy,first,89,13,0,39,50,0,0.000000,15,9,3,13,10,39,11,41,13,18,0,False
rule,greedy,25,greedy,rule,second,19,6,0,18,1,0,0.000000,11,14,13,6,6,40,16,42,7,13,0,False
rule,greedy,26,rule,greedy,first,74,10,0,30,44,0,0.000000,13,11,7,10,9,41,19,28,11,12,0,False
rule,greedy,26,greedy,rule,second,35,9,0,27,8,0,0.000000,15,10,9,9,7,42,18,29,10,12,0,False
rule,greedy,27,rule,greedy,first,69,10,0,30,39,0,0.000000,16,10,10,10,4,41,22,32,14,8,0,False
rule,greedy,27,greedy,rule,second,40,10,2,30,10,0,0.000000,12,11,6,10,11,41,22,30,11,14,0,False
rule,greedy,28,rule,greedy,first,80,13,0,39,41,0,0.000000,16,8,6,13,7,29,18,42,14,9,0,False
rule,greedy,28,greedy,rule,second,29,7,1,21,8,0,0.000000,12,13,9,7,9,28,17,43,8,12,0,False
rule,greedy,29,rule,greedy,first,1,0,0,0,1,49,0.980000,0,1,0,0,0,1,1,0,50,0,98,True
rule,greedy,29,greedy,rule,second,0,0,0,0,0,49,0.980000,1,0,0,0,0,1,0,0,50,0,98,True
rule,mcts,0,rule,mcts,first,4,0,0,0,4,46,0.920000,1,1,2,0,0,4,1,3,47,0,92,True
rule,mcts,0,mcts,rule,second,0,0,0,0,0,46,0.920000,3,0,1,0,0,3,0,3,48,0,92,True
rule,mcts,1,rule,mcts,first,55,10,0,30,25,0,0.000000,18,9,8,10,5,39,27,29,14,11,0,False
rule,mcts,1,mcts,rule,second,50,7,1,21,29,0,0.000000,12,12,8,7,11,38,29,30,11,14,0,False
rule,mcts,2,rule,mcts,first,67,12,0,36,31,0,0.000000,11,13,9,12,5,40,17,24,24,13,0,False
rule,mcts,2,mcts,rule,second,43,7,1,21,22,0,0.000000,14,9,10,7,10,38,17,24,19,12,0,False
rule,mcts,3,rule,mcts,first,81,16,1,48,33,0,0.000000,11,9,8,16,6,30,28,32,18,17,0,False
rule,mcts,3,mcts,rule,second,27,2,0,6,21,0,0.000000,14,14,11,2,9,31,28,34,8,13,0,False
rule,mcts,4,rule,mcts,first,72,10,2,30,42,0,0.000000,17,10,6,10,7,33,27,24,14,16,0,False
rule,mcts,4,mcts,rule,second,35,8,0,24,11,0,0.000000,11,13,11,8,7,32,24,25,15,15,0,False
rule,mcts,5,rule,mcts,first,73,11,4,33,40,0,0.000000,13,8,9,11,9,41,19,23,13,19,0,False
rule,mcts,5,mcts,rule,second,28,4,1,12,16,0,0.000000,14,16,9,4,7,40,22,23,12,12,0,False
rule,mcts,6,rule,mcts,first,52,11,0,33,19,0,0.000000,16,9,9,11,5,37,23,30,17,10,0,False
rule,mcts,6,mcts,rule,second,58,8,0,24,34,0,0.000000,10,12,9,8,11,37,23,27,17,16,0,False
rule,mcts,7,rule,mcts,first,62,13,0,39,23,0,0.000000,12,10,11,13,4,42,22,20,18,7,0,False
rule,mcts,7,mcts,rule,second,46,6,2,18,28,0,0.000000,15,11,7,6,11,43,23,15,12,12,0,False
rule,mcts,8,rule,mcts,first,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
rule,mcts,8,mcts,rule,second,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
rule,mcts,9,rule,mcts,first,66,10,2,30,36,0,0.000000,19,7,6,10,8,40,24,23,20,16,0,False
rule,mcts,9,mcts,rule,second,43,8,1,24,19,0,0.000000,10,13,11,8,8,33,28,27,19,11,0,False
rule,mcts,10,rule,mcts,first,56,10,0,30,26,0,0.000000,14,11,5,10,10,40,29,19,12,14,0,False
rule,mcts,10,mcts,rule,second,53,8,1,24,29,0,0.000000,11,11,14,8,6,40,28,22,11,11,0,False
rule,mcts,11,rule,mcts,first,61,12,2,36,25,0,0.000000,15,8,7,12,8,35,25,24,14,13,0,False
rule,mcts,11,mcts,rule,second,51,7,1,21,30,0,0.000000,14,14,9,7,6,38,23,24,10,12,0,False
rule,mcts,12,rule,mcts,first,45,8,2,24,21,0,0.000000,19,7,9,8,7,35,27,26,18,12,0,False
rule,mcts,12,mcts,rule,second,64,11,0,33,31,0,0.000000,10,13,8,11,8,35,31,21,16,15,0,False
rule,mcts,13,rule,mcts,first,70,15,1,45,25,0,0.000000,11,10,9,15,5,40,18,32,24,15,0,False
rule,mcts,13,mcts,rule,second,40,5,1,15,25,0,0.000000,16,12,7,5,10,39,17,29,18,16,0,False
rule,mcts,14,rule,mcts,first,14,2,0,6,8,38,0.760000,4,2,3,2,1,9,4,5,42,5,76,True
rule,mcts,14,mcts,rule,second,4,0,0,0,4,38,0.760000,3,4,2,0,3,10,7,3,42,4,76,True
rule,mcts,15,rule,mcts,first,66,13,2,39,27,0,0.000000,13,9,8,13,7,33,34,24,20,9,0,False
rule,mcts,15,mcts,rule,second,46,6,0,18,28,0,0.000000,14,11,10,6,9,34,35,24,14,15,0,False
rule,mcts,16,rule,mcts,first,73,13,1,39,34,0,0.000000,14,8,8,13,7,39,21,37,14,10,0,False
rule,mcts,16,mcts,rule,second,38,6,0,18,20,0,0.000000,15,12,8,6,9,40,24,37,9,12,0,False
rule,mcts,17,rule,mcts,first,45,9,1,27,18,0,0.000000,13,11,11,9,6,40,17,20,14,17,0,False
rule,mcts,17,mcts,rule,second,64,10,2,30,34,0,0.000000,15,11,6,10,8,41,17,17,18,17,0,False
rule,mcts,18,rule,mcts,first,71,12,3,36,35,0,0.000000,16,9,6,12,7,39,17,33,18,14,0,False
rule,mcts,18,mcts,rule,second,38,6,0,18,20,0,0.000000,11,14,12,6,7,38,21,34,16,11,0,False
rule,mcts,19,rule,mcts,first,2,0,0,0,2,47,0.940000,2,0,1,0,0,2,0,1,50,0,94,True
rule,mcts,19,mcts,rule,second,0,0,0,0,0,47,0.940000,1,1,1,0,0,1,1,1,50,0,94,True
rule,mcts,20,rule,mcts,first,59,9,1,27,32,0,0.000000,16,10,8,9,7,41,25,25,11,10,0,False
rule,mcts,20,mcts,rule,second,44,7,0,21,23,0,0.000000,13,9,12,7,9,38,26,30,11,13,0,False
rule,mcts,21,rule,mcts,first,51,7,1,21,30,0,0.000000,17,10,8,7,8,40,20,29,10,10,0,False
rule,mcts,21,mcts,rule,second,60,12,2,36,24,0,0.000000,12,12,8,12,6,42,20,29,17,8,0,False
rule,mcts,22,rule,mcts,first,13,1,0,3,10,39,0.780000,2,3,3,1,2,3,3,4,49,2,78,True
rule,mcts,22,mcts,rule,second,4,1,0,3,1,39,0.780000,3,3,2,1,2,4,3,4,50,2,78,True
rule,mcts,23,rule,mcts,first,57,11,1,33,24,0,0.000000,14,8,9,11,8,40,31,28,13,13,0,False
rule,mcts,23,mcts,rule,second,55,8,2,24,31,0,0.000000,14,13,8,8,7,42,30,26,13,13,0,False
rule,mcts,24,rule,mcts,first,57,12,1,36,21,0,0.000000,13,8,10,12,7,40,20,21,13,16,0,False
rule,mcts,24,mcts,rule,second,50,7,3,21,29,0,0.000000,15,12,9,7,7,40,24,20,12,14,0,False
rule,mcts,25,rule,mcts,first,69,13,0,39,30,0,0.000000,17,5,6,13,9,40,18,28,17,16,0,False
rule,mcts,25,mcts,rule,second,37,4,0,12,25,0,0.000000,12,15,12,4,7,39,25,29,15,15,0,False
rule,mcts,26,rule,mcts,first,68,13,1,39,29,0,0.000000,16,8,4,13,9,44,17,31,16,12,0,False
rule,mcts,26,mcts,rule,second,46,7,0,21,25,0,0.000000,10,14,13,7,6,42,26,32,13,10,0,False
rule,mcts,27,rule,mcts,first,61,13,1,39,22,0,0.000000,16,9,6,13,6,43,19,27,17,13,0,False
rule,mcts,27,mcts,rule,second,52,7,0,21,31,0,0.000000,12,11,12,7,8,44,25,28,11,16,0,False
rule,mcts,28,rule,mcts,first,16,3,0,9,7,35,0.700000,4,3,4,3,1,12,6,4,41,3,71,True
rule,mcts,28,mcts,rule,second,15,2,1,6,9,36,0.720000,4,4,1,2,3,13,4,2,40,4,71,True
rule,mcts,29,rule,mcts,first,1,0,0,0,1,49,0.980000,0,1,0,0,0,1,1,0,50,0,98,True
rule,mcts,29,mcts,rule,second,0,0,0,0,0,49,0.980000,1,0,0,0,0,1,0,0,50,0,98,True
rule,minimax,0,rule,minimax,first,36,4,0,12,24,0,0.000000,11,15,14,4,6,46,25,21,7,9,0,False
rule,minimax,0,minimax,rule,second,73,15,2,45,28,0,0.000000,16,5,5,15,9,45,16,16,15,14,0,False
rule,minimax,1,rule,minimax,first,50,8,0,24,26,0,0.000000,14,10,11,8,7,33,18,41,11,11,0,False
rule,minimax,1,minimax,rule,second,59,10,2,30,29,0,0.000000,16,13,3,10,8,31,21,43,14,16,0,False
rule,minimax,2,rule,minimax,first,59,6,0,18,41,0,0.000000,15,11,6,6,12,32,22,36,9,12,0,False
rule,minimax,2,minimax,rule,second,52,14,0,42,10,0,0.000000,13,10,9,14,4,32,19,36,17,5,0,False
rule,minimax,3,rule,minimax,first,60,13,2,39,21,0,0.000000,13,9,10,13,5,31,21,42,18,11,0,False
rule,minimax,3,minimax,rule,second,49,6,1,18,31,0,0.000000,17,14,3,6,10,34,21,42,13,12,0,False
rule,minimax,4,rule,minimax,first,51,8,0,24,27,0,0.000000,14,11,9,8,8,36,19,47,8,8,0,False
rule,minimax,4,minimax,rule,second,61,11,1,33,28,0,0.000000,15,12,5,11,7,35,19,46,11,8,0,False
rule,minimax,5,rule,minimax,first,84,14,1,42,42,0,0.000000,12,9,7,14,8,32,27,28,20,11,0,False
rule,minimax,5,minimax,rule,second,28,5,0,15,13,0,0.000000,18,11,9,5,7,35,26,29,15,9,0,False
rule,minimax,6,rule,minimax,first,45,8,0,24,21,0,0.000000,9,12,14,8,7,40,34,26,9,8,0,False
rule,minimax,6,minimax,rule,second,61,10,1,30,31,0,0.000000,19,10,3,10,8,40,31,21,12,11,0,False
rule,minimax,7,rule,minimax,first,61,11,0,33,28,0,0.000000,13,10,8,11,8,34,27,35,12,8,0,False
rule,minimax,7,minimax,rule,second,51,8,0,24,27,0,0.000000,12,12,10,8,8,36,27,35,9,9,0,False
rule,minimax,8,rule,minimax,first,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
rule,minimax,8,minimax,rule,second,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
rule,minimax,9,rule,minimax,first,53,7,0,21,32,0,0.000000,13,14,10,7,6,32,31,36,8,8,0,False
rule,minimax,9,minimax,rule,second,54,11,1,33,21,0,0.000000,14,10,5,11,10,30,26,36,13,13,0,False
rule,minimax,10,rule,minimax,first,59,11,0,33,26,0,0.000000,15,13,7,11,4,29,24,40,13,7,0,False
rule,minimax,10,minimax,rule,second,50,7,1,21,29,0,0.000000,16,10,6,7,11,30,21,39,9,14,0,False
rule,minimax,11,rule,minimax,first,70,11,1,33,37,0,0.000000,11,12,9,11,7,35,23,33,12,10,0,False
rule,minimax,11,minimax,rule,second,36,7,0,21,15,0,0.000000,18,12,6,7,7,37,25,35,7,9,0,False
rule,minimax,12,rule,minimax,first,56,8,1,24,32,0,0.000000,12,13,10,8,7,45,31,21,10,11,0,False
rule,minimax,12,minimax,rule,second,55,12,0,36,19,0,0.000000,14,11,5,12,8,46,26,22,13,11,0,False
rule,minimax,13,rule,minimax,first,66,9,1,27,39,0,0.000000,10,11,10,9,10,26,18,39,12,15,0,False
rule,minimax,13,minimax,rule,second,42,10,0,30,12,0,0.000000,16,10,8,10,6,25,18,36,12,12,0,False
rule,minimax,14,rule,minimax,first,60,7,0,21,39,0,0.000000,9,15,9,7,10,34,19,43,10,15,0,False
rule,minimax,14,minimax,rule,second,48,12,2,36,12,0,0.000000,18,9,6,12,5,36,20,42,13,10,0,False
rule,minimax,15,rule,minimax,first,67,10,1,30,37,0,0.000000,6,16,11,10,7,35,19,35,12,12,0,False
rule,minimax,15,minimax,rule,second,44,9,1,27,17,0,0.000000,22,6,5,9,8,42,17,33,10,12,0,False
rule,minimax,16,rule,minimax,first,62,9,0,27,35,0,0.000000,14,13,7,9,7,32,18,37,10,10,0,False
rule,minimax,16,minimax,rule,second,46,10,0,30,16,0,0.000000,15,9,8,10,8,29,17,37,10,13,0,False
rule,minimax,17,rule,minimax,first,39,6,3,18,21,0,0.000000,14,13,9,6,8,32,24,41,9,14,0,False
rule,minimax,17,minimax,rule,second,72,13,0,39,33,0,0.000000,14,9,7,13,7,31,23,38,15,10,0,False
rule,minimax,18,rule,minimax,first,58,5,0,15,43,0,0.000000,13,8,13,5,11,41,19,32,9,14,0,False
rule,minimax,18,minimax,rule,second,51,14,0,42,9,0,0.000000,14,14,4,14,4,41,24,27,17,6,0,False
rule,minimax,19,rule,minimax,first,63,10,1,30,33,0,0.000000,14,10,8,10,8,33,20,34,19,12,0,False
rule,minimax,19,minimax,rule,second,42,8,1,24,18,0,0.000000,12,13,9,8,8,30,23,34,14,10,0,False
rule,minimax,20,rule,minimax,first,49,10,0,30,19,0,0.000000,15,13,5,10,7,21,29,42,12,8,0,False
rule,minimax,20,minimax,rule,second,56,8,0,24,32,0,0.000000,14,11,8,8,9,22,23,42,10,10,0,False
rule,minimax,21,rule,minimax,first,66,7,0,21,45,0,0.000000,12,12,7,7,12,33,23,36,10,14,0,False
rule,minimax,21,minimax,rule,second,43,13,1,39,4,0,0.000000,15,9,10,13,3,33,20,38,15,5,0,False
rule,minimax,22,rule,minimax,first,59,9,1,27,32,0,0.000000,13,10,10,9,8,27,28,35,13,8,0,False
rule,minimax,22,minimax,rule,second,51,9,1,27,24,0,0.000000,16,12,5,9,8,29,32,34,14,8,0,False
rule,minimax,23,rule,minimax,first,53,8,0,24,29,0,0.000000,11,13,11,8,7,34,22,32,13,16,0,False
rule,minimax,23,minimax,rule,second,53,11,1,33,20,0,0.000000,17,8,5,11,9,35,15,29,16,17,0,False
rule,minimax,24,rule,minimax,first,54,9,0,27,27,0,0.000000,14,11,10,9,6,32,27,33,9,14,0,False
rule,minimax,24,minimax,rule,second,49,9,1,27,22,0,0.000000,15,11,6,9,9,30,27,31,10,16,0,False
rule,minimax,25,rule,minimax,first,73,10,1,30,43,0,0.000000,13,11,7,10,9,38,23,38,10,11,0,False
rule,minimax,25,minimax,rule,second,38,9,0,27,11,0,0.000000,17,9,8,9,7,34,23,39,10,8,0,False
rule,minimax,26,rule,minimax,first,63,10,1,30,33,0,0.000000,11,10,13,10,6,25,27,41,14,9,0,False
rule,minimax,26,minimax,rule,second,52,10,0,30,22,0,0.000000,16,11,5,10,8,26,29,37,14,11,0,False
rule,minimax,27,rule,minimax,first,66,13,1,39,27,0,0.000000,12,7,10,13,8,24,21,44,15,9,0,False
rule,minimax,27,minimax,rule,second,47,7,0,21,26,0,0.000000,16,15,4,7,8,29,25,44,8,10,0,False
rule,minimax,28,rule,minimax,first,72,13,0,39,33,0,0.000000,12,11,7,13,7,34,23,37,14,10,0,False
rule,minimax,28,minimax,rule,second,41,7,0,21,20,0,0.000000,17,10,7,7,9,37,22,36,8,11,0,False
rule,minimax,29,rule,minimax,first,1,0,0,0,1,49,0.980000,0,1,0,0,0,1,1,0,50,0,98,True
rule,minimax,29,minimax,rule,second,0,0,0,0,0,49,0.980000,1,0,0,0,0,1,0,0,50,0,98,True
rule,random,0,rule,random,first,99,17,6,51,48,0,0.000000,11,9,5,17,8,40,21,21,25,15,0,False
rule,random,0,random,rule,second,11,3,0,9,2,0,0.000000,17,11,14,3,5,36,22,23,18,17,0,False
rule,random,1,rule,random,first,96,18,1,54,42,0,0.000000,14,7,6,18,5,36,20,21,22,22,0,False
rule,random,1,random,rule,second,11,1,0,3,8,0,0.000000,14,14,12,1,9,35,27,21,13,25,0,False
rule,random,2,rule,random,first,26,4,0,12,14,35,0.700000,4,2,3,4,2,10,8,7,42,6,70,True
rule,random,2,random,rule,second,3,1,0,3,0,35,0.700000,4,5,3,1,2,7,7,6,40,7,70,True
rule,random,3,rule,random,first,95,17,1,51,44,0,0.000000,15,11,1,17,6,34,24,29,20,24,0,False
rule,random,3,random,rule,second,6,1,0,3,3,0,0.000000,12,12,16,1,9,35,24,34,9,24,0,False
rule,random,4,rule,random,first,104,19,2,57,47,0,0.000000,10,9,4,19,8,24,29,22,20,26,0,False
rule,random,4,random,rule,second,7,1,0,3,4,0,0.000000,16,13,15,1,5,29,30,22,14,26,0,False
rule,random,5,rule,random,first,96,16,1,48,48,0,0.000000,16,9,4,16,5,37,19,22,18,22,0,False
rule,random,5,random,rule,second,5,1,0,3,2,0,0.000000,11,12,16,1,10,31,21,27,14,22,0,False
rule,random,6,rule,random,first,11,2,0,6,5,43,0.860000,2,2,1,2,0,4,3,1,50,3,87,True
rule,random,6,random,rule,second,1,0,0,0,1,44,0.880000,2,1,2,0,1,2,1,2,50,4,87,True
rule,random,7,rule,random,first,103,20,2,60,43,0,0.000000,12,8,5,20,5,38,21,18,23,21,0,False
rule,random,7,random,rule,second,6,0,0,0,6,0,0.000000,14,14,14,0,8,40,26,22,13,24,0,False
rule,random,8,rule,random,first,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
rule,random,8,random,rule,second,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
rule,random,9,rule,random,first,103,18,5,54,49,0,0.000000,12,10,4,18,6,40,17,22,25,20,0,False
rule,random,9,random,rule,second,2,0,0,0,2,0,0.000000,19,12,14,0,5,36,19,27,18,20,0,False
rule,random,10,rule,random,first,98,18,2,54,44,0,0.000000,12,8,4,18,8,31,20,25,23,24,0,False
rule,random,10,random,rule,second,10,1,0,3,7,0,0.000000,16,14,12,1,7,31,21,27,19,25,0,False
rule,random,11,rule,random,first,95,16,3,48,47,0,0.000000,12,12,4,16,6,33,21,21,22,19,0,False
rule,random,11,random,rule,second,9,2,0,6,3,0,0.000000,16,11,14,2,7,36,22,24,18,19,0,False
rule,random,12,rule,random,first,94,15,4,45,49,0,0.000000,13,9,3,15,10,30,23,17,21,29,0,False
rule,random,12,random,rule,second,0,0,0,0,0,0,0.000000,18,13,15,0,4,36,20,23,15,28,0,False
rule,random,13,rule,random,first,22,4,0,12,10,36,0.720000,3,5,1,4,1,7,9,4,45,5,72,True
rule,random,13,random,rule,second,2,0,0,0,2,36,0.720000,6,1,4,0,3,7,8,5,45,6,72,True
rule,random,14,rule,random,first,93,17,0,51,42,0,0.000000,13,6,6,17,8,36,26,24,17,20,0,False
rule,random,14,random,rule,second,8,1,0,3,5,0,0.000000,15,16,11,1,7,37,27,24,13,17,0,False
rule,random,15,rule,random,first,103,18,6,54,49,0,0.000000,11,10,2,18,9,36,26,14,25,18,0,False
rule,random,15,random,rule,second,1,0,0,0,1,0,0.000000,16,11,17,0,6,39,27,23,17,17,0,False
rule,random,16,rule,random,first,102,18,3,54,48,0,0.000000,12,12,2,18,6,34,20,18,23,25,0,False
rule,random,16,random,rule,second,2,0,0,0,2,0,0.000000,16,8,17,0,9,33,18,25,15,25,0,False
rule,random,17,rule,random,first,93,17,0,51,42,0,0.000000,11,12,4,17,6,32,22,15,29,23,0,False
rule,random,17,random,rule,second,8,1,0,3,5,0,0.000000,16,11,13,1,9,34,20,19,26,20,0,False
rule,random,18,rule,random,first,97,16,3,48,49,0,0.000000,15,10,3,16,6,35,24,26,20,15,0,False
rule,random,18,random,rule,second,7,2,0,6,1,0,0.000000,12,12,16,2,8,37,23,30,17,15,0,False
rule,random,19,rule,random,first,94,16,1,48,46,0,0.000000,15,8,3,16,8,31,25,19,25,24,0,False
rule,random,19,random,rule,second,7,1,0,3,4,0,0.000000,14,16,15,1,4,26,26,24,19,23,0,False
rule,random,20,rule,random,first,93,18,3,54,39,0,0.000000,16,10,5,18,1,39,14,17,25,20,0,False
rule,random,20,random,rule,second,8,0,0,0,8,0,0.000000,14,12,12,0,12,40,18,19,18,24,0,False
rule,random,21,rule,random,first,100,17,4,51,49,0,0.000000,14,9,2,17,8,34,21,23,24,26,0,False
rule,random,21,random,rule,second,4,1,0,3,1,0,0.000000,13,13,17,1,6,31,19,28,16,26,0,False
rule,random,22,rule,random,first,93,17,1,51,42,0,0.000000,17,7,5,17,4,32,26,24,22,20,0,False
rule,random,22,random,rule,second,8,0,0,0,8,0,0.000000,8,16,14,0,12,28,30,27,13,20,0,False
rule,random,23,rule,random,first,1,0,0,0,1,48,0.960000,0,1,0,0,1,0,1,1,49,2,97,True
rule,random,23,random,rule,second,0,0,0,0,0,49,0.980000,0,0,1,0,0,0,0,1,50,1,97,True
rule,random,24,rule,random,first,89,17,1,51,38,0,0.000000,13,9,5,17,6,37,26,21,19,24,0,False
rule,random,24,random,rule,second,12,1,0,3,9,0,0.000000,13,14,15,1,7,39,26,26,11,26,0,False
rule,random,25,rule,random,first,96,16,0,48,48,0,0.000000,15,7,4,16,8,38,16,23,24,23,0,False
rule,random,25,random,rule,second,13,3,0,9,4,0,0.000000,12,15,14,3,6,39,20,25,21,21,0,False
rule,random,26,rule,random,first,103,19,2,57,46,0,0.000000,15,6,4,19,6,33,15,24,24,29,0,False
rule,random,26,random,rule,second,5,0,0,0,5,0,0.000000,11,14,16,0,9,30,23,27,14,30,0,False
rule,random,27,rule,random,first,96,16,0,48,48,0,0.000000,13,6,7,16,8,32,18,17,23,29,0,False
rule,random,27,random,rule,second,5,1,0,3,2,0,0.000000,13,17,12,1,7,31,25,20,16,30,0,False
rule,random,28,rule,random,first,95,16,1,48,47,0,0.000000,15,10,1,16,8,31,27,23,19,28,0,False
rule,random,28,random,rule,second,5,0,0,0,5,0,0.000000,13,13,18,0,6,29,26,25,13,26,0,False
rule,random,29,rule,random,first,1,0,0,0,1,49,0.980000,0,1,0,0,0,1,1,0,50,0,98,True
rule,random,29,random,rule,second,0,0,0,0,0,49,0.980000,1,0,0,0,0,1,0,0,50,0,98,True
rule,rule,0,rule,rule,first,51,7,0,21,30,0,0.000000,11,15,9,7,8,42,24,32,7,12,0,False
rule,rule,0,rule,rule,second,65,13,2,39,26,0,0.000000,16,7,7,13,7,41,15,31,13,10,0,False
rule,rule,1,rule,rule,first,72,14,0,42,30,0,0.000000,10,11,7,14,8,43,24,15,15,11,0,False
rule,rule,1,rule,rule,second,44,6,0,18,26,0,0.000000,17,9,11,6,7,46,26,18,8,11,0,False
rule,rule,2,rule,rule,first,59,10,0,30,29,0,0.000000,11,12,8,10,9,39,25,38,12,10,0,False
rule,rule,2,rule,rule,second,56,10,0,30,26,0,0.000000,15,10,8,10,7,40,23,37,11,9,0,False
rule,rule,3,rule,rule,first,64,12,2,36,28,0,0.000000,9,15,6,12,8,40,24,26,15,12,0,False
rule,rule,3,rule,rule,second,47,7,0,21,26,0,0.000000,16,8,11,7,8,39,22,32,8,11,0,False
rule,rule,4,rule,rule,first,55,8,0,24,31,0,0.000000,16,13,7,8,6,46,19,16,8,8,0,False
rule,rule,4,rule,rule,second,58,11,0,33,25,0,0.000000,9,10,11,11,9,46,16,16,11,10,0,False
rule,rule,5,rule,rule,first,69,11,0,33,36,0,0.000000,16,12,4,11,7,42,21,29,11,12,0,False
rule,rule,5,rule,rule,second,45,8,0,24,21,0,0.000000,12,11,11,8,8,42,21,32,9,9,0,False
rule,rule,6,rule,rule,first,40,9,0,27,13,0,0.000000,18,7,10,9,6,42,27,36,10,7,0,False
rule,rule,6,rule,rule,second,69,9,1,27,42,0,0.000000,10,16,6,9,9,42,30,31,12,11,0,False
rule,rule,7,rule,rule,first,67,12,0,36,31,0,0.000000,16,9,6,12,7,50,14,23,13,8,0,False
rule,rule,7,rule,rule,second,47,7,0,21,26,0,0.000000,11,12,11,7,9,50,16,27,10,11,0,False
rule,rule,8,rule,rule,first,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
rule,rule,8,rule,rule,second,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
rule,rule,9,rule,rule,first,35,7,0,21,14,0,0.000000,14,15,10,7,4,28,18,40,8,5,0,False
rule,rule,9,rule,rule,second,74,11,0,33,41,0,0.000000,15,9,3,11,12,27,14,41,13,12,0,False
rule,rule,10,rule,rule,first,51,12,0,36,15,0,0.000000,9,15,7,12,7,44,21,27,12,8,0,False
rule,rule,10,rule,rule,second,61,7,0,21,40,0,0.000000,16,9,9,7,9,44,18,30,9,10,0,False
rule,rule,11,rule,rule,first,55,10,0,30,25,0,0.000000,11,14,7,10,8,40,20,37,10,10,0,False
rule,rule,11,rule,rule,second,57,9,0,27,30,0,0.000000,16,8,10,9,7,41,16,38,9,10,0,False
rule,rule,12,rule,rule,first,49,9,1,27,22,0,0.000000,16,11,6,9,8,34,33,34,11,11,0,False
