mode,pair,game,agent,opponent,seat,outcome,score,margin,decision_time_seconds,decisions,turns,milliseconds_per_decision
corrected_reduced_board_default_goal10_r2,expectimax_d3_greedy,1,expectimax_d3,greedy,first,1.0,10,7,6.8352492,8,8,854.40615
corrected_reduced_board_default_goal10_r2,expectimax_d3_greedy,1,greedy,expectimax_d3,second,0.0,3,-7,0.0371517,7,7,5.307385714285715
corrected_reduced_board_default_goal10_r2,expectimax_d3_greedy,2,expectimax_d3,greedy,first,1.0,12,9,9.1704833,8,8,1146.3104125
corrected_reduced_board_default_goal10_r2,expectimax_d3_greedy,2,greedy,expectimax_d3,second,0.0,3,-9,0.070291,7,7,10.04157142857143
corrected_reduced_board_default_goal10_r2,expectimax_d3_mcts,0,expectimax_d3,mcts,first,1.0,12,5,8.2179401,9,9,913.1044555555555
corrected_reduced_board_default_goal10_r2,expectimax_d3_mcts,0,mcts,expectimax_d3,second,0.0,7,-5,1.2337596,8,8,154.21994999999998
corrected_reduced_board_default_goal10_r2,expectimax_d3_mcts,1,expectimax_d3,mcts,first,0.0,6,-4,8.0288846,7,7,1146.9835142857141
corrected_reduced_board_default_goal10_r2,expectimax_d3_mcts,1,mcts,expectimax_d3,second,1.0,10,4,1.1556154,7,7,165.0879142857143
corrected_reduced_board_default_goal10_r2,expectimax_d3_mcts,2,expectimax_d3,mcts,first,1.0,10,10,7.326361,7,7,1046.623
corrected_reduced_board_default_goal10_r2,expectimax_d3_mcts,2,mcts,expectimax_d3,second,0.0,0,-10,1.1455609,6,6,190.92681666666667
corrected_reduced_board_default_goal10_r2,expectimax_d3_random,0,expectimax_d3,random,first,1.0,10,10,4.4399006,5,5,887.9801199999999
corrected_reduced_board_default_goal10_r2,expectimax_d3_random,0,random,expectimax_d3,second,0.0,0,-10,1.48e-05,4,4,0.0037
corrected_reduced_board_default_goal10_r2,expectimax_d3_random,1,expectimax_d3,random,first,1.0,11,11,4.124957,6,6,687.4928333333334
corrected_reduced_board_default_goal10_r2,expectimax_d3_random,1,random,expectimax_d3,second,0.0,0,-11,1.8e-05,5,5,0.0036000000000000003
corrected_reduced_board_default_goal10_r2,expectimax_d3_random,2,expectimax_d3,random,first,1.0,13,13,5.8726501,7,7,838.9500142857144
corrected_reduced_board_default_goal10_r2,expectimax_d3_random,2,random,expectimax_d3,second,0.0,0,-13,2.12e-05,6,6,0.003533333333333333
corrected_reduced_board_default_goal10_r2,expectimax_d3_rule,0,expectimax_d3,rule,first,0.0,0,-10,4.5034395,5,5,900.6878999999999
corrected_reduced_board_default_goal10_r2,expectimax_d3_rule,0,rule,expectimax_d3,second,1.0,10,10,0.0118548,5,5,2.37096
corrected_reduced_board_default_goal10_r2,expectimax_d3_rule,1,expectimax_d3,rule,first,1.0,12,3,6.8809329,9,9,764.5481000000001
corrected_reduced_board_default_goal10_r2,expectimax_d3_rule,1,rule,expectimax_d3,second,0.0,9,-3,0.0192598,8,8,2.4074750000000003
corrected_reduced_board_default_goal10_r2,expectimax_d3_rule,2,expectimax_d3,rule,first,1.0,12,8,6.7954984,8,8,849.4372999999999
corrected_reduced_board_default_goal10_r2,expectimax_d3_rule,2,rule,expectimax_d3,second,0.0,4,-8,0.0201771,7,7,2.882442857142857
corrected_reduced_board_default_goal10_r2,greedy_expectimax_d2,0,greedy,expectimax_d2,first,0.0,0,-10,0.0417356,6,6,6.955933333333333
corrected_reduced_board_default_goal10_r2,greedy_expectimax_d2,0,expectimax_d2,greedy,second,1.0,10,10,0.6950327,6,6,115.83878333333332
corrected_reduced_board_default_goal10_r2,greedy_expectimax_d2,1,greedy,expectimax_d2,first,1.0,10,2,0.1238508,12,12,10.3209
corrected_reduced_board_default_goal10_r2,greedy_expectimax_d2,1,expectimax_d2,greedy,second,0.0,8,-2,1.2766195,11,11,116.05631818181818
corrected_reduced_board_default_goal10_r2,greedy_expectimax_d2,2,greedy,expectimax_d2,first,1.0,10,10,0.0801824,7,7,11.454628571428572
corrected_reduced_board_default_goal10_r2,greedy_expectimax_d2,2,expectimax_d2,greedy,second,0.0,0,-10,0.8964414,6,6,149.4069
corrected_reduced_board_default_goal10_r2,greedy_expectimax_d3,0,greedy,expectimax_d3,first,0.0,3,-10,0.0488674,7,7,6.981057142857142
corrected_reduced_board_default_goal10_r2,greedy_expectimax_d3,0,expectimax_d3,greedy,second,1.0,13,10,8.0053103,7,7,1143.615757142857
corrected_reduced_board_default_goal10_r2,greedy_expectimax_d3,1,greedy,expectimax_d3,first,1.0,12,4,0.0556486,9,9,6.183177777777778
corrected_reduced_board_default_goal10_r2,greedy_expectimax_d3,1,expectimax_d3,greedy,second,0.0,8,-4,8.0469185,8,8,1005.8648125000001
corrected_reduced_board_default_goal10_r2,greedy_expectimax_d3,2,greedy,expectimax_d3,first,1.0,10,10,0.0911892,7,7,13.027028571428572
corrected_reduced_board_default_goal10_r2,greedy_expectimax_d3,2,expectimax_d3,greedy,second,0.0,0,-10,6.511348,6,6,1085.2246666666667
corrected_reduced_board_default_goal10_r2,greedy_mcts,0,greedy,mcts,first,1.0,12,5,0.0619326,9,9,6.8814
corrected_reduced_board_default_goal10_r2,greedy_mcts,0,mcts,greedy,second,0.0,7,-5,1.2992081,8,8,162.4010125
corrected_reduced_board_default_goal10_r2,greedy_mcts,1,greedy,mcts,first,0.0,6,-4,0.0453474,7,7,6.4782
corrected_reduced_board_default_goal10_r2,greedy_mcts,1,mcts,greedy,second,1.0,10,4,1.1292756,7,7,161.3250857142857
corrected_reduced_board_default_goal10_r2,greedy_mcts,2,greedy,mcts,first,1.0,10,9,0.0745098,7,7,10.644257142857143
corrected_reduced_board_default_goal10_r2,greedy_mcts,2,mcts,greedy,second,0.0,1,-9,0.9834283,6,6,163.90471666666667
corrected_reduced_board_default_goal10_r2,greedy_random,0,greedy,random,first,1.0,10,10,0.0263436,5,5,5.26872
corrected_reduced_board_default_goal10_r2,greedy_random,0,random,greedy,second,0.0,0,-10,1.09e-05,4,4,0.002725
corrected_reduced_board_default_goal10_r2,greedy_random,1,greedy,random,first,1.0,12,12,0.0115951,5,5,2.31902
corrected_reduced_board_default_goal10_r2,greedy_random,1,random,greedy,second,0.0,0,-12,1.09e-05,4,4,0.002725
corrected_reduced_board_default_goal10_r2,greedy_random,2,greedy,random,first,1.0,11,8,0.0703799,8,8,8.797487499999999
corrected_reduced_board_default_goal10_r2,greedy_random,2,random,greedy,second,0.0,3,-8,2.21e-05,7,7,0.003157142857142857
corrected_reduced_board_default_goal10_r2,greedy_rule,0,greedy,rule,first,0.0,0,-10,0.0276022,5,5,5.52044
corrected_reduced_board_default_goal10_r2,greedy_rule,0,rule,greedy,second,1.0,10,10,0.0132612,5,5,2.65224
corrected_reduced_board_default_goal10_r2,greedy_rule,1,greedy,rule,first,1.0,12,3,0.0426992,9,9,4.744355555555555
corrected_reduced_board_default_goal10_r2,greedy_rule,1,rule,greedy,second,0.0,9,-3,0.026957,8,8,3.3696249999999996
corrected_reduced_board_default_goal10_r2,greedy_rule,2,greedy,rule,first,1.0,12,8,0.0733531,8,8,9.1691375
corrected_reduced_board_default_goal10_r2,greedy_rule,2,rule,greedy,second,0.0,4,-8,0.0162682,7,7,2.3240285714285713
corrected_reduced_board_default_goal10_r2,mcts_expectimax_d2,0,mcts,expectimax_d2,first,1.0,13,5,1.7190537,9,9,191.00596666666667
corrected_reduced_board_default_goal10_r2,mcts_expectimax_d2,0,expectimax_d2,mcts,second,0.0,8,-5,1.012659,8,8,126.582375
corrected_reduced_board_default_goal10_r2,mcts_expectimax_d2,1,mcts,expectimax_d2,first,0.0,7,-5,1.7596855,9,9,195.52061111111112
corrected_reduced_board_default_goal10_r2,mcts_expectimax_d2,1,expectimax_d2,mcts,second,1.0,12,5,1.0533216,9,9,117.03573333333333
corrected_reduced_board_default_goal10_r2,mcts_expectimax_d2,2,mcts,expectimax_d2,first,1.0,10,10,0.8459623,5,5,169.19245999999998
corrected_reduced_board_default_goal10_r2,mcts_expectimax_d2,2,expectimax_d2,mcts,second,0.0,0,-10,0.4523817,4,4,113.095425
corrected_reduced_board_default_goal10_r2,mcts_expectimax_d3,0,mcts,expectimax_d3,first,0.0,7,-5,1.367469,8,8,170.933625
corrected_reduced_board_default_goal10_r2,mcts_expectimax_d3,0,expectimax_d3,mcts,second,1.0,12,5,8.9765319,8,8,1122.0664875
corrected_reduced_board_default_goal10_r2,mcts_expectimax_d3,1,mcts,expectimax_d3,first,1.0,11,2,1.4027403,9,9,155.86003333333335
corrected_reduced_board_default_goal10_r2,mcts_expectimax_d3,1,expectimax_d3,mcts,second,0.0,9,-2,8.304981,8,8,1038.122625
corrected_reduced_board_default_goal10_r2,mcts_expectimax_d3,2,mcts,expectimax_d3,first,0.0,6,-4,1.0672246,7,7,152.46065714285714
corrected_reduced_board_default_goal10_r2,mcts_expectimax_d3,2,expectimax_d3,mcts,second,1.0,10,4,6.4008736,7,7,914.4105142857143
corrected_reduced_board_default_goal10_r2,mcts_greedy,0,mcts,greedy,first,0.0,7,-5,1.7354331,8,8,216.9291375
corrected_reduced_board_default_goal10_r2,mcts_greedy,0,greedy,mcts,second,1.0,12,5,0.0601363,8,8,7.5170375
corrected_reduced_board_default_goal10_r2,mcts_greedy,1,mcts,greedy,first,1.0,12,3,1.5556121,9,9,172.8457888888889
corrected_reduced_board_default_goal10_r2,mcts_greedy,1,greedy,mcts,second,0.0,9,-3,0.0441369,8,8,5.5171125
corrected_reduced_board_default_goal10_r2,mcts_greedy,2,mcts,greedy,first,0.0,6,-4,1.509118,7,7,215.58828571428572
corrected_reduced_board_default_goal10_r2,mcts_greedy,2,greedy,mcts,second,1.0,10,4,0.0786168,7,7,11.230971428571427
corrected_reduced_board_default_goal10_r2,mcts_random,0,mcts,random,first,1.0,10,9,1.3017824,8,9,162.7228
corrected_reduced_board_default_goal10_r2,mcts_random,0,random,mcts,second,0.0,1,-9,2.38e-05,7,8,0.0034
corrected_reduced_board_default_goal10_r2,mcts_random,1,mcts,random,first,1.0,10,10,1.2365743,7,7,176.65347142857144
corrected_reduced_board_default_goal10_r2,mcts_random,1,random,mcts,second,0.0,0,-10,2.06e-05,6,6,0.0034333333333333334
corrected_reduced_board_default_goal10_r2,mcts_random,2,mcts,random,first,1.0,10,9,1.3511273,8,8,168.89091249999998
corrected_reduced_board_default_goal10_r2,mcts_random,2,random,mcts,second,0.0,1,-9,2.62e-05,7,7,0.003742857142857143
corrected_reduced_board_default_goal10_r2,mcts_rule,0,mcts,rule,first,1.0,10,3,1.3824094,7,7,197.48705714285714
corrected_reduced_board_default_goal10_r2,mcts_rule,0,rule,mcts,second,0.0,7,-3,0.0082012,6,6,1.3668666666666667
corrected_reduced_board_default_goal10_r2,mcts_rule,1,mcts,rule,first,0.0,9,-1,1.3190532,7,7,188.4361714285714
corrected_reduced_board_default_goal10_r2,mcts_rule,1,rule,mcts,second,1.0,10,1,0.0187351,7,7,2.6764428571428573
corrected_reduced_board_default_goal10_r2,mcts_rule,2,mcts,rule,first,1.0,11,3,1.3574967,8,8,169.6870875
corrected_reduced_board_default_goal10_r2,mcts_rule,2,rule,mcts,second,0.0,8,-3,0.0241991,7,7,3.457014285714286
corrected_reduced_board_default_goal10_r2,random_expectimax_d2,0,random,expectimax_d2,first,0.0,0,-11,2.4e-05,8,8,0.003
corrected_reduced_board_default_goal10_r2,random_expectimax_d2,0,expectimax_d2,random,second,1.0,11,11,0.5915927,8,8,73.94908749999999
corrected_reduced_board_default_goal10_r2,random_expectimax_d2,1,random,expectimax_d2,first,0.0,1,-10,1.37e-05,5,5,0.00274
corrected_reduced_board_default_goal10_r2,random_expectimax_d2,1,expectimax_d2,random,second,1.0,11,10,0.3563265,5,5,71.2653
corrected_reduced_board_default_goal10_r2,random_expectimax_d2,2,random,expectimax_d2,first,0.0,0,-10,1.79e-05,7,7,0.0025571428571428577
corrected_reduced_board_default_goal10_r2,random_expectimax_d2,2,expectimax_d2,random,second,1.0,10,10,0.5278802,7,7,75.41145714285715
corrected_reduced_board_default_goal10_r2,random_expectimax_d3,0,random,expectimax_d3,first,0.0,0,-11,2.03e-05,8,8,0.0025375
corrected_reduced_board_default_goal10_r2,random_expectimax_d3,0,expectimax_d3,random,second,1.0,11,11,5.858856,8,8,732.3570000000001
corrected_reduced_board_default_goal10_r2,random_expectimax_d3,1,random,expectimax_d3,first,0.0,1,-9,9.3e-06,4,4,0.0023250000000000002
corrected_reduced_board_default_goal10_r2,random_expectimax_d3,1,expectimax_d3,random,second,1.0,10,9,1.9547081,4,4,488.677025
corrected_reduced_board_default_goal10_r2,random_expectimax_d3,2,random,expectimax_d3,first,0.0,0,-12,2.11e-05,8,8,0.0026375
corrected_reduced_board_default_goal10_r2,random_expectimax_d3,2,expectimax_d3,random,second,1.0,12,12,5.6766927,8,8,709.5865875000001
corrected_reduced_board_default_goal10_r2,random_greedy,0,random,greedy,first,0.0,1,-10,1.55e-05,6,6,0.0025833333333333333
corrected_reduced_board_default_goal10_r2,random_greedy,0,greedy,random,second,1.0,11,10,0.0301485,6,6,5.02475
corrected_reduced_board_default_goal10_r2,random_greedy,1,random,greedy,first,0.0,1,-10,1.25e-05,5,5,0.0025
corrected_reduced_board_default_goal10_r2,random_greedy,1,greedy,random,second,1.0,11,10,0.0183556,5,5,3.6711199999999997
corrected_reduced_board_default_goal10_r2,random_greedy,2,random,greedy,first,0.0,0,-11,1.95e-05,7,7,0.002785714285714286
corrected_reduced_board_default_goal10_r2,random_greedy,2,greedy,random,second,1.0,11,11,0.0391341,7,7,5.590585714285714
corrected_reduced_board_default_goal10_r2,random_mcts,0,random,mcts,first,0.0,0,-12,1.51e-05,6,6,0.0025166666666666666
corrected_reduced_board_default_goal10_r2,random_mcts,0,mcts,random,second,1.0,12,12,0.7738782,6,6,128.9797
corrected_reduced_board_default_goal10_r2,random_mcts,1,random,mcts,first,0.0,0,-10,1.36e-05,6,6,0.002266666666666667
corrected_reduced_board_default_goal10_r2,random_mcts,1,mcts,random,second,1.0,10,10,0.9486108,6,6,158.1018
corrected_reduced_board_default_goal10_r2,random_mcts,2,random,mcts,first,0.0,3,-7,2.12e-05,10,10,0.00212
corrected_reduced_board_default_goal10_r2,random_mcts,2,mcts,random,second,1.0,10,7,1.3209321,10,10,132.09321
corrected_reduced_board_default_goal10_r2,random_rule,0,random,rule,first,0.0,5,-5,3.24e-05,10,11,0.00324
corrected_reduced_board_default_goal10_r2,random_rule,0,rule,random,second,1.0,10,5,0.0340296,10,11,3.40296
corrected_reduced_board_default_goal10_r2,random_rule,1,random,rule,first,0.0,1,-12,1.37e-05,6,6,0.002283333333333333
corrected_reduced_board_default_goal10_r2,random_rule,1,rule,random,second,1.0,13,12,0.0112743,6,6,1.8790499999999997
corrected_reduced_board_default_goal10_r2,random_rule,2,random,rule,first,0.0,3,-7,1.33e-05,6,6,0.0022166666666666667
corrected_reduced_board_default_goal10_r2,random_rule,2,rule,random,second,1.0,10,7,0.0140923,6,6,2.348716666666667
corrected_reduced_board_default_goal10_r2,rule_expectimax_d2,0,rule,expectimax_d2,first,0.0,7,-3,0.0252229,7,7,3.6032714285714285
corrected_reduced_board_default_goal10_r2,rule_expectimax_d2,0,expectimax_d2,rule,second,1.0,10,3,0.906883,7,7,129.55471428571428
corrected_reduced_board_default_goal10_r2,rule_expectimax_d2,1,rule,expectimax_d2,first,1.0,10,8,0.0048346,5,5,0.96692
corrected_reduced_board_default_goal10_r2,rule_expectimax_d2,1,expectimax_d2,rule,second,0.0,2,-8,0.2382015,4,4,59.550375
corrected_reduced_board_default_goal10_r2,rule_expectimax_d2,2,rule,expectimax_d2,first,1.0,10,10,0.008053,5,5,1.6105999999999998
corrected_reduced_board_default_goal10_r2,rule_expectimax_d2,2,expectimax_d2,rule,second,0.0,0,-10,0.4217644,4,4,105.44109999999999
corrected_reduced_board_default_goal10_r2,rule_expectimax_d3,0,rule,expectimax_d3,first,0.0,7,-3,0.0220564,7,7,3.150914285714286
corrected_reduced_board_default_goal10_r2,rule_expectimax_d3,0,expectimax_d3,rule,second,1.0,10,3,6.9457269,7,7,992.2467
corrected_reduced_board_default_goal10_r2,rule_expectimax_d3,1,rule,expectimax_d3,first,1.0,10,8,0.004361,5,5,0.8722000000000001
corrected_reduced_board_default_goal10_r2,rule_expectimax_d3,1,expectimax_d3,rule,second,0.0,2,-8,3.017545,4,4,754.38625
corrected_reduced_board_default_goal10_r2,rule_expectimax_d3,2,rule,expectimax_d3,first,1.0,10,10,0.0094093,5,5,1.88186
corrected_reduced_board_default_goal10_r2,rule_expectimax_d3,2,expectimax_d3,rule,second,0.0,0,-10,4.3291002,4,4,1082.27505
corrected_reduced_board_default_goal10_r2,rule_greedy,0,rule,greedy,first,0.0,5,-7,0.0217169,7,7,3.102414285714286
corrected_reduced_board_default_goal10_r2,rule_greedy,0,greedy,rule,second,1.0,12,7,0.0371555,7,7,5.3079285714285716
corrected_reduced_board_default_goal10_r2,rule_greedy,1,rule,greedy,first,1.0,13,13,0.0013999,4,4,0.349975
corrected_reduced_board_default_goal10_r2,rule_greedy,1,greedy,rule,second,0.0,0,-13,0.0069099,3,3,2.3033
corrected_reduced_board_default_goal10_r2,rule_greedy,2,rule,greedy,first,1.0,10,10,0.0082507,5,5,1.65014
corrected_reduced_board_default_goal10_r2,rule_greedy,2,greedy,rule,second,0.0,0,-10,0.0210151,4,4,5.253774999999999
corrected_reduced_board_default_goal10_r2,rule_mcts,0,rule,mcts,first,1.0,11,9,0.0257108,7,8,3.6729714285714286
corrected_reduced_board_default_goal10_r2,rule_mcts,0,mcts,rule,second,0.0,2,-9,1.0286847,6,7,171.44744999999998
corrected_reduced_board_default_goal10_r2,rule_mcts,1,rule,mcts,first,1.0,10,3,0.0194211,7,7,2.774442857142857
corrected_reduced_board_default_goal10_r2,rule_mcts,1,mcts,rule,second,0.0,7,-3,0.8559773,6,6,142.66288333333333
corrected_reduced_board_default_goal10_r2,rule_mcts,2,rule,mcts,first,1.0,10,5,0.0224225,8,8,2.8028125000000004
corrected_reduced_board_default_goal10_r2,rule_mcts,2,mcts,rule,second,0.0,5,-5,1.0217334,7,7,145.96191428571427
corrected_reduced_board_default_goal10_r2,rule_random,0,rule,random,first,1.0,11,11,0.0192112,5,5,3.8422400000000003
corrected_reduced_board_default_goal10_r2,rule_random,0,random,rule,second,0.0,0,-11,1.12e-05,4,4,0.0028
corrected_reduced_board_default_goal10_r2,rule_random,1,rule,random,first,1.0,12,11,0.0013885,4,4,0.347125
corrected_reduced_board_default_goal10_r2,rule_random,1,random,rule,second,0.0,1,-11,5.5e-06,3,3,0.0018333333333333333
corrected_reduced_board_default_goal10_r2,rule_random,2,rule,random,first,1.0,10,10,0.0083054,5,5,1.6610799999999997
corrected_reduced_board_default_goal10_r2,rule_random,2,random,rule,second,0.0,0,-10,8.7e-06,4,4,0.002175
corrected_reduced_board_default_goal40_r2,expectimax_d2_expectimax_d3,0,expectimax_d2,expectimax_d3,first,0.0,15,-25,3.2120408,28,28,114.71574285714287
corrected_reduced_board_default_goal40_r2,expectimax_d2_expectimax_d3,0,expectimax_d3,expectimax_d2,second,1.0,40,25,29.0651586,28,28,1038.0413785714286
corrected_reduced_board_default_goal40_r2,expectimax_d2_expectimax_d3,1,expectimax_d2,expectimax_d3,first,1.0,42,22,3.2689737,31,31,105.45076451612903
